Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2021-10,1154.109993,4808.740022,1372.850019,5910.440078,1927.459999,1440.309991,1305.090001,1972.269994,2502.16001,1587.549986,3406.6199950000005,2300.650003,3428.630019,6987.369932999999,2484.849999,2554.660003,8917.570009,881.270001,2756.137673,4602.329956,3394.190002,2769.6299910000002,1140.740008,4583.010025,1681.41,3148.5869430000002,2153.089997,4643.1899889999995,1420.843022,1529.050004,3270.860001,9807.360013,9288.609984,3797.479995,1688.339996,5112.200027,4213.379974,998.449995,8696.830077999999,1314.879992
2021-11,1179.059994,5706.470034000001,1683.7199930000002,6335.509917,1973.7599959999998,1528.020027,1341.679998,2000.2999970000003,2544.680001,1625.2999810000001,3502.220016,2408.820024,3635.580001,7212.790039000001,2663.929992,2686.609994,10160.099976,903.7600019999999,2501.696755,4969.860014,3409.6899719999997,2802.680008,1171.720009,5062.370025,1745.33,3162.132122,2358.769997,6381.589997,1469.5702430000003,1590.709984,3378.73996,10177.649995,9660.759951,3938.279985,1606.6200109999997,5341.220048,4473.429992,1025.939997,9050.94998,1336.989996
2021-12,1253.34,5320.930023,1822.119995,6543.490023,2165.099998,1584.169992,1481.499983,2243.489989,2523.479994,1784.789992,3760.060015,2560.339979,3795.6200239999994,7583.5800770000005,2864.5099490000002,2876.720007,11102.690064,1020.6999969999999,2769.19002,5299.01001,3673.789993,3042.469998,1251.350003,5569.900008,2023.79,3223.8628670000003,2485.579994,6584.759978,1510.520011,1596.050003,3633.970001,10476.749968,10327.799987,4081.430008,1630.71,5109.88002,4313.770002,1030.979992,9800.600006,1348.100003
2022-01,1240.62,4493.239989,1605.310005,5788.80005,2103.369996,1352.2599930000003,1326.8599960000001,2140.800002,2333.510001,1668.659996,3530.429978,2550.790024,3527.940002,6811.809937,2425.519981,2602.790001,10004.109986,975.7899920000001,2677.370024,4817.980011,3388.5999739999997,2832.229979,1208.870007,4831.750001,1919.28,2934.021759,2129.639999,5154.050016,1400.800012,1337.340005,3257.260023,8977.369995,8582.220001,3685.969958,1572.089989,4463.849977,3465.479967,945.2999980000001,7830.5499549999995,1426.759994
2022-02,1209.919995,4076.3399799999997,1366.099999,4780.090012,2025.199996,1267.400001,1272.779998,1748.90001,2326.410016,1513.770011,2816.240004,2587.349991,3073.830003,6104.960051999999,2050.699996,2299.360001,9093.210024,902.599998,2479.209989,4223.240004,3179.970032,2518.6799929999997,1167.240001,4297.259996,1888.46,2480.719062,2254.440017,4679.499983,1280.319999,1128.339999,2843.480009,8443.680021,7468.180023000001,3130.08998,1572.9599890000002,3939.119979,2795.949997,867.806668,7393.519958,1498.840003
2022-03,1431.1299910000002,4525.489974,1540.5900100000001,5362.790025,2642.830003,1508.0900080000001,1558.260009,2408.1299989999998,2957.420027,1728.6199899999997,3154.390052,3753.350005,3569.460006,7792.619994,2360.230005,2733.599992,11404.149964,1158.670002,2929.000021,4841.880035,3981.010008,2830.560011,1394.329998,5131.360031,2253.16,2829.4147030000004,3223.209985,5715.879988,1533.819993,1285.129999,2912.300019,10475.700044,9201.650056,3423.889984,1866.2100160000002,5011.019989,3311.35002,1097.580003,9047.879943,1893.7799749999997
2022-04,1275.409989,4156.419997,1279.709991,4929.919997,2389.570009,1359.499992,1400.059994,2057.540009,2729.479995,1599.949988,2925.679992,3304.11998,2956.410003,6962.129974999999,1972.5299919999998,2436.620001,10198.429871,1062.610004,2630.0700280000005,4054.539963,3624.919985,2609.199989,1290.650005,4051.659972,2042.94,2482.541792,3172.390015,4392.1400140000005,1444.39001,1059.370001,2617.44999,9429.960023,7913.899965,2787.62999,1722.860001,4647.659986,2827.7400000000007,1036.616669,7513.670014,1706.710006
2022-05,1207.2799959999998,4868.330016,1243.129995,4984.970015,2392.169992,1366.599994,1209.169997,2242.630005,2629.539985,1618.0599910000003,3126.3799910000002,3541.630006,2785.109986,6202.360016,2265.099999,2391.290009,10009.51001,1064.509995,2816.209989,4318.770017,3739.3899830000005,2842.989992,1341.190005,4056.820022,2011.59,2607.299332,2755.150039,3736.020003,1411.359997,1052.139995,2641.010018,9109.849975,7223.900024,2532.389999,1735.310003,4106.939974,2602.479973,966.173337,6388.170011,1911.260003
2022-06,1176.790005,4806.619979,1196.949998,5161.79001,2322.010009,1429.100015,1196.21,2172.769996,2516.079993,1630.01998,2806.030005,3402.930008,2642.789995,5601.3899519999995,2114.149993,2132.040009,9925.450012,966.619995,2921.970018,4030.23999,3682.350006,2715.430002,1298.33,3845.9300080000007,1819.48,2403.704002,2462.890017,3573.3399969999996,1403.400016,992.079997,2490.209992,8416.599976,6964.619996,2307.569994,1734.990014,3132.179978,2450.300003,856.29667,6272.389954,1974.279989
2022-07,1109.999999,4251.370026,1158.620003,4683.690003,2272.89,1425.800027,1216.63,2012.370003,2258.6699989999997,1570.689995,2912.4400159999996,2887.779999,2488.08001,5378.199981,1978.26999,1994.7200090000001,9488.080076,959.1399970000001,2693.799966,3749.040008,3504.410004,2678.689987,1255.059987,3721.030016,1668.56,2217.215706,2317.960007,3266.080015,1407.6100099999996,942.839996,2415.6699980000003,8111.290069000001,7082.529967,2195.829998,1730.210001,3022.520035,2349.1499920000006,850.543336,6232.300018,1749.5099930000001
2022-08,1410.459999,6138.529983000001,1409.060002,6009.020081,2682.389999,1746.7699980000002,1509.169999,2636.559999,2313.150001,1857.6699730000003,3352.219985,3644.9500120000002,3081.569985,6515.920016,2427.900016,2468.780015,13038.379944,1156.199997,3063.37996,4792.979995,3862.59999,3080.9400099999993,1467.719987,4676.429991,2050.03,2746.371231,3179.8299859999997,4085.319977,1662.310006,1118.090009,2992.600013,9810.82001,8667.339996,2197.65001,1952.33001,3837.4799940000003,2897.419974,1017.3433440000001,7479.589995,2157.399986
2022-09,1245.880006,5884.490019,1107.910001,5150.90999,2376.809997,1481.690003,1301.170015,2227.680008,2021.1500089999997,1589.940012,2970.220017,3227.8399959999997,2598.579997,5422.089999,2000.189995,2039.000007,11151.849944,976.0399989999999,2641.830009,4084.319977,3463.0600130000003,2563.190009,1254.880006,4067.4400050000004,1648.03,2056.580293,2532.539987,2766.629968,1342.79001,907.619994,2501.110023,8122.540069,7147.100007,1763.069991,1647.6700129999997,3386.549988,2388.19,935.70667,5785.00003,1936.089997
2022-10,1265.189999,5641.750015,1069.630005,5065.110015,2148.349999,1382.299991,1276.700005,2014.45001,2066.699997,1500.04,2826.539991,3484.8199769999997,2593.51001,4807.270032,1937.780001,1949.340013,10985.119963000001,959.209999,2646.119988,4096.039965,3497.640002,2425.3300169999998,1189.24999,4049.129991,1572.66,2028.001663,2621.33999,2618.659996,1236.460003,869.5799959999999,2383.540016,7935.140015,6418.680025,1627.0999989999998,1626.580002,3303.34001,2212.160004,944.053324,5146.210007,2149.409996
2022-11,1463.179999,6034.069945,1234.619996,6070.9399889999995,2345.41002,1457.639998,1201.939993,1999.7999939999997,2213.430007,1576.869995,3043.499942,3846.35002,2893.670001,4473.410032,2266.719996,2229.62999,12496.590028,1001.5500080000002,3007.889967,4664.669969,3655.98999,2703.6999769999998,1278.819999,4238.870025,1728.98,2229.724096,2959.780013,3215.850006,1336.8400080000001,925.3499929999999,2617.520011,8920.599975000001,7123.710021,1668.019981,1770.40998,3430.480011,2476.350007,1024.523344,4807.499971,2355.1299989999998
2022-12,1489.5199969999999,5117.109987,1217.759998,6616.840058,2434.8799989999998,1434.469994,1205.28,1984.449997,2210.220032,1646.370002,3071.78,3662.669998,2881.25,4489.669998,2288.930001,2200.79,12073.120058,972.6999969999999,3036.210023,4657.899976,3724.219987,2875.3600320000005,1335.280007,4303.959993,1777.12,2166.998334,2980.569994,3404.610016,1338.700004,944.030003,2716.150024,9100.75,7224.299956,1621.620012,1692.7300010000001,3150.339983,2439.4100049999997,1023.313332,4975.059998,2245.4899880000003
2023-01,1444.740004,4933.440079,1212.840001,6196.72,2279.099998,1322.930012,1188.88,1891.170005,2138.77001,1533.079984,2855.210007,3552.6399839999995,2822.960007,4341.800001,2154.360007,2152.040004,11294.679869,909.649988,2824.410004,4557.11003,3439.4799980000003,2686.270006,1227.120006,4090.790009,1599.04,2036.488303,3057.420029,3454.659957,1321.289996,987.9700079999999,2578.63996,8816.850005,7211.04004,1693.980005,1568.259994,3227.490022,2312.649994,955.8666640000001,5049.46994,2240.300004
2023-02,1318.499993,5083.420031,1272.959993,5429.690062,2211.140008,1245.949999,1096.329993,1947.3099960000002,2335.040002,1399.349999,2888.240005,3175.000015,2921.469972,4424.40001,2113.509988,2079.839997,12617.960022,857.459999,2549.380003,4520.409988,3050.149964,2441.9199839999997,1138.799995,3999.779985,1423.18,1797.056869,3190.739976,4188.099991,1260.950017,1075.32,2468.389993,8137.5599680000005,6859.27002,1681.900002,1462.700004,3264.619994,2250.1500270000006,908.500001,5497.059999,2152.050002
2023-03,1481.070002,5259.810013,1543.749992,6468.289947999999,2561.249993,1457.840005,1278.089995,2265.630027,2578.530022,1677.849984,3554.319992,3666.9300089999997,3357.51001,4908.739989,2464.109994,2251.170022,15625.190064,910.120007,2920.650009,5390.279984,3521.7100219999998,2924.600015,1387.989989,4504.510009,1705.62,2013.386285,3615.139998,5774.709964,1435.23001,1229.63999,2951.370026,9841.399963,7749.680024,1845.240019,1727.2599989999999,3701.4400169999994,2522.110004,1078.223329,7569.459991,2465.430002
2023-04,1256.18001,3724.660021,1277.7899869999999,5472.619995,2177.249984,1208.3800059999999,1145.079996,1823.9100029999997,2053.769989,1450.4299919999999,3052.029967,3221.44998,2777.169999,4009.080001,2086.159979,1849.570015,12609.570004999998,761.870007,2436.860001,4449.900024,3104.219986,2643.150025,1202.300003,3882.339996,1627.58,1660.969893,2823.019974,5158.370027,1179.100001,1020.569996,2655.479966,8390.980042,6606.339966999999,1502.490004,1440.650004,3092.259981,2118.919997,951.3166669999999,6802.780031,2205.329986
2023-05,1462.289994,4319.649993,1499.749987,6173.430054,2558.659999,1397.019996,1425.959998,2216.449997,2265.169997,1745.98,3644.119996,3443.7699889999994,3082.63002,4706.8900300000005,2516.660003,2008.8099730000001,14806.000063000001,871.820002,2752.269983,5013.729996000001,3506.8900009999998,3127.600022,1378.320005,4501.380005,1942.15,1841.178933,3060.959977,6832.4799809999995,1338.559994,1277.18,3029.970002,10029.510009,7914.48999,1792.209992,1616.060012,3336.2700049999994,2338.3700010000002,1100.89334,7802.450012999999,2345.229996
2023-06,1431.1500079999998,4635.540008,1467.099983,6009.540101,2439.659988,1362.580002,1372.500012,1952.510003,2086.610016,1602.730012,3304.179991,3274.719988,3001.9899920000003,4837.060011,2447.659987,1969.5099860000003,15275.630006,852.680007,2812.3199920000006,5055.17,3395.569993,2860.559997,1276.51,4512.350039,1909.27,1764.657195,3168.279953,8593.590055,1266.140009,1270.939996,2967.270002,9655.450013,8132.569976,1837.320007,1528.0700069999998,2772.220001,2330.999985,1075.586669,7543.469999,2214.1900180000002
2023-07,1421.589996,4528.620025,1475.699995,5953.040008,2410.170003,1359.339997,1391.839987,1943.510001,2016.219996,1529.550009,3104.600006,3149.600006,2963.439986,4793.539976,2465.590011,2006.5900120000001,15333.909973,800.4200030000001,2733.589995,5049.250046,3289.2400210000005,2690.9399869999997,1224.309996,4602.189999,1738.72,1736.897987,3339.909974,8952.519958,1226.420008,1319.879999,2963.729966,9674.390045,8184.530031999999,1918.959974,1491.619998,2661.770019,2349.620026,1045.76667,7536.049988,2087.410003
