Date,AFL,ALB,AOS,APD,ATO,BF-B,BRO,CHRW,CINF,CL,CLX,CVX,DOV,ESS,EXPD,FRT,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MKC,MMM,NUE,NVDA,O,PNR,PPG,ROP,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2023-08-02,5006700,2041500,1012600,992400,1383300,734100,1301200,1387900,809800,4275700,1320600,7067100,1014900,435200,643500,665400,341400,1366500,4957400,1883600,14595600,1443900,11059400,2298100,1000000,3810934,1726000,53014200,3554800,1299300,2133300,338600,1589600,1722400,2037100,3562700,1521800,12660000,420300,13484100
2023-08-03,2800600,3202400,953700,2357700,1123600,729400,871100,1598300,699000,4935300,4284300,6680700,830400,383200,666000,996200,297300,1577100,3951900,1107600,17424800,1215500,8037400,2436000,1000000,3374514,1468200,32417600,6619800,1098200,1413900,303000,2144600,1301600,3089400,3723100,1043800,13202700,302400,16280400
2023-08-04,2607800,2147300,1119100,1263000,1208400,674700,847400,808100,554800,4574900,2478600,10182300,635000,342500,668300,635900,324300,1804700,4223100,1219300,23414300,1355400,9356600,2549600,992600,3487775,1299300,36225800,4505600,1679500,1358300,234000,1196600,1022100,2677200,3479900,1215200,14262000,383100,14275700
2023-08-07,2302500,1723500,901200,863900,1025900,638500,728600,916400,555600,2469400,1296400,13927400,660700,241100,1030800,551100,241500,1197300,3438700,1074300,17736400,1116600,6982600,1902500,725300,3001242,949400,32215400,4059400,1163700,1562400,312700,715500,981900,1396000,3036700,1162700,14268900,259600,12410800
2023-08-08,3302700,1505900,732500,645700,936200,1025300,1078500,1057200,844200,3796200,1332700,6451300,761500,313400,2027500,362000,270600,1183900,4654600,887600,27378700,1177100,7956100,2152100,790300,3483350,1120500,35384300,4465600,1066500,1675000,353100,951900,1839500,1685100,4359100,1568800,11017500,793200,14065600
2023-08-09,2995800,1077800,861200,617700,617300,844100,753700,916200,832400,3314900,976000,10531500,597600,243900,1157800,705800,143900,1278700,4072900,724800,42974400,1191100,7904100,2061300,1000000,2565540,1104500,58644900,3896100,1045200,1719800,372700,927100,694800,1826800,2761200,1583500,13209600,357400,19919600
2023-08-10,1850100,1954200,664500,856000,446000,618600,717700,875000,583600,2552400,868900,8647100,639200,257700,1029400,462400,152300,1313200,4735800,1621500,48213800,1498500,7870300,1815500,755300,2633951,1270600,49270500,6938500,826000,1367100,235000,933100,1188500,2208800,4375600,1713000,15169500,349000,15837200
2023-08-11,1676400,1782700,691700,646600,556400,704000,757300,872700,556800,2742300,793400,6680300,586700,207900,955700,277400,130300,1907200,2526000,1889700,45904100,918700,8483400,2356300,1000000,1947925,1053500,53200900,5068200,1061500,1290700,317900,817300,1288300,1778000,3802400,1054300,14195100,281900,14043700
2023-08-14,1817700,2802500,648800,694000,527800,742800,707600,923200,530500,4249000,790200,6060100,587900,346900,699700,393900,133300,1784300,4226400,1166600,64036900,1324100,7176300,2927400,878600,3653062,2145200,69028600,6150100,881700,1727700,376700,847700,922600,2499500,4425100,1227800,20813700,353100,12973400
2023-08-15,1934500,2676500,745700,624400,585200,789300,794400,781300,497600,4476300,1090700,7876500,653700,198600,846900,375500,159000,1540800,3656600,626200,88958100,1179200,7187400,2079000,782000,4000859,1208200,67651200,6157700,890400,1263700,370000,971900,737600,2230600,9416500,1405600,14559300,263000,14909600
2023-08-16,1608000,1851200,968500,640900,418400,719000,1366400,660000,394100,3639900,1043200,7920500,635700,219500,660800,261300,184900,1585600,3285300,630400,85832700,1268600,8372300,1403500,476600,3412666,895700,52745100,5102000,676800,939500,364000,811000,909700,2968900,23754400,1131500,26980800,265200,13695100
2023-08-17,1664700,2091300,982400,735500,848800,749500,1468100,692900,503600,2873100,1341300,8270500,963100,267900,876300,370300,222300,2019400,3742100,843700,70904200,1711100,12873500,1791100,637700,4071304,1174300,45239500,5229500,1402000,1106100,346000,994300,1718000,2009400,8659600,988500,53614200,299300,16709500
2023-08-18,2864400,1775100,716300,716600,665900,1301200,1178300,850300,553900,3681500,1036600,5998600,703700,233700,1296000,300000,186100,1940900,3914700,885800,49617200,2220600,11082300,2250500,789500,3150742,1050600,58262200,4840300,1188800,1594100,251600,1045100,1625700,4652500,5754500,1700700,27954900,307300,16218400
2023-08-21,2053300,1787100,599300,477700,491000,914900,766800,825900,505000,3157300,1384600,6802300,499000,234100,571200,958200,141000,1952500,2937800,659700,151319500,1203300,8648500,2804800,990300,2754029,715100,69257300,4748900,1055600,992600,287000,1168800,1590100,1703100,5928600,1600800,15679200,369800,11092400
2023-08-22,1523000,1869900,611600,353600,516700,887200,607200,581700,546800,3096500,942100,6081700,528800,214900,680800,925600,154100,2105700,3557500,573600,56835400,1336600,9412200,4084600,1000000,3097879,1035700,75720700,3451100,609000,891000,258200,1024800,1403500,2090600,8792900,1226500,16670700,340800,10520800
2023-08-23,2482700,1189200,595300,446300,692300,1800700,632400,452800,531500,2615300,1442700,4975600,422800,216200,537900,646100,188000,1883900,2559100,628500,119011400,1597500,7749500,2390700,1000000,3904820,1338600,77904600,5834900,741300,1331800,253400,770600,811400,2801500,4797500,1605300,14210400,543200,11435600
2023-08-24,2029700,1281300,557500,391600,587100,1119200,911900,529000,466400,3692900,1470800,5989600,396000,226500,917300,784100,258700,1761900,2900200,669500,70755100,1397000,8955100,1994800,1000000,2272400,1213900,115604400,5722400,550400,1157500,229000,770500,798000,2676500,4308100,1177400,14033100,280500,10818500
2023-08-25,1550100,1761100,628000,381200,788600,918700,1024100,463000,399600,2663300,746400,5291800,667500,347300,720800,288500,177100,1536500,3660100,667600,18185500,1165800,7629200,1805000,1000000,2617566,1017900,92534100,8429000,603400,1501900,206300,942300,973000,2250200,7279700,989400,12267000,329700,13579300
2023-08-28,1419200,1176300,502200,694900,500300,736000,809200,648200,366100,2871100,821600,4386100,558900,259400,734700,439200,246100,1425100,3561100,525900,18458000,1486800,6254300,1726100,1000000,9135646,942900,68519200,8568900,467400,1243500,170600,1016000,748100,1786500,5116600,637600,11871000,218600,10382100
2023-08-29,1476400,1713000,609600,389500,553100,970800,784700,664000,510200,3566500,966300,5374800,617400,395800,718100,534300,170200,1702600,2778100,758000,12208600,1235300,8189600,1800600,943200,6270867,1047500,70139700,4698800,713300,1123800,238600,661400,836700,1940300,5267400,753100,12702300,267900,9665000
2023-08-30,1918100,1081400,568500,404800,439800,2847500,981400,984000,631400,2415500,862400,5534900,1324000,280700,688500,420800,135100,2397600,2245400,1014200,9939100,930300,9447900,2839600,702500,3915584,647100,73520600,9020900,574000,1199900,298500,750500,1336100,2202000,3276700,1214000,10967700,309600,11922100
2023-08-31,2774400,1001100,895600,662400,873000,2169400,1085100,1911000,642300,5205300,1099400,7003700,905300,484700,1555900,474800,353200,5648000,3885900,1043400,15333000,1795500,14663500,3433100,1000000,7781296,1264700,52857000,6971200,1535300,1202400,395800,1201800,1321900,2551400,4234600,1329400,19582800,428300,17479800
2023-09-01,1758300,1158100,864000,520000,494500,1793600,595900,1402500,468800,2412800,1165600,6660400,902400,291700,1020700,335000,263700,3215800,2727500,631300,8609500,2271700,11257200,2562000,1000000,4354038,977300,46319100,3863200,675700,1101500,248800,769400,812200,2007500,2995500,702200,12553500,258000,14828400
2023-09-05,2680200,2580900,828600,716400,909300,1631700,1117600,1143200,524600,2976200,997700,9755800,719500,240000,1175800,439900,220100,2960400,3731300,995400,9019800,2198100,12474600,2569200,1000000,5817583,1446600,38265300,5264600,879200,1772700,299000,1334300,1113500,3467200,3427300,861000,15209400,264000,18304000
2023-09-06,2240900,2544100,578500,422900,725700,2382400,1325100,1092000,521000,2869100,871700,7195500,753400,321100,1023800,448500,224200,2451200,2932200,871200,9753800,2136000,13923500,2123900,812900,3210423,1443500,46867000,4915100,614600,2163500,254300,1099500,967600,3112900,3562100,1176300,14594700,394800,13325500
2023-09-07,3171100,1766700,698400,566300,683300,1746600,1319800,1691900,505400,5704300,1006900,7925900,681300,728400,1320000,644800,261900,2960100,3332900,1246000,9931800,1723800,17628600,2576600,973000,3476652,1554400,43333000,5821300,848200,1176000,264300,1160900,983300,2595700,3267200,1078300,19120800,230200,13248500
2023-09-08,2035400,1531400,710100,786600,556900,1564000,810100,1114500,567100,3804500,801700,7434400,808100,683900,1114800,471500,224000,2633900,3722800,1031800,6957000,1261300,14312300,2166300,783400,3317824,1424800,47306900,4243300,764500,1271800,382900,864600,1199400,2496200,2923200,1262800,12667200,304300,14283200
2023-09-11,1880600,1297900,547500,669600,616500,1251800,836100,651900,449900,3286600,748100,7155100,848000,417700,989600,418300,180600,1970200,3273600,1065200,6309300,1311900,14767400,1657900,1000000,3398314,1397900,47396600,3698600,983300,854300,285200,973300,1207300,2221700,2613100,1031500,11912100,210300,14383600
2023-09-12,1894300,1480700,1102900,646000,801900,1106200,816900,917100,748100,3639400,1345100,7521100,706100,514800,1147700,225200,162600,2033400,4457700,1011800,6045800,1788100,12292700,2192600,763200,3823134,1075000,34925600,3704500,747300,1448500,307000,968700,1092400,1859100,2930600,844500,11757300,239400,20145800
2023-09-13,2334700,1437600,1395600,627300,714200,2111100,940200,1177800,435800,3111800,1268100,5759500,800200,375100,1236000,332300,181900,1824400,2627800,1152700,7397500,1356400,12641400,2769400,1000000,9059820,1110200,39835500,4928400,1039200,1166700,373400,680800,1630800,1686800,2541500,2529800,14364300,280000,13472800
2023-09-14,2855000,1552600,914200,550900,678400,2075200,1559100,1015200,667200,3409500,1083800,8822800,951100,590200,1218500,390200,209400,2101800,2723100,986300,7758400,982100,12311600,2621700,1000000,5004184,1575500,37009700,5902100,754900,1036400,309800,825500,1333800,1704700,3760900,1196100,14923800,219600,15210700
2023-09-15,5212800,1980400,1232900,1354100,2480100,2186300,2726900,2382500,1120300,5586000,1703800,17266500,1357800,596400,2527700,674100,304000,4138200,6231400,1541000,13388900,2274300,55690500,9175700,2000000,7178631,4853800,50571300,18328200,1960100,2213900,725600,2469900,2291100,4141200,4918700,2388500,63925200,647500,34545100
2023-09-18,2089000,1419800,1006400,665500,690200,1872800,907600,838400,608100,4042700,2421400,7027600,646900,386900,1130500,483100,247900,1846100,2508100,1003900,5789000,1378100,13617400,3447200,1000000,5141006,1643900,50027100,5925300,569300,978900,229300,638300,1241900,1785900,5415200,814300,12997800,229000,14045300
2023-09-19,2100300,1397000,684600,579100,587300,1927500,718000,1012000,551000,3016000,2519600,6615100,586600,287300,818900,455900,156200,1844200,3945400,958900,5550800,942900,11998900,3449600,1000000,3192483,1486800,37306400,4394700,788800,1454500,316400,849000,1177700,1754600,4056200,1089100,14019600,291400,12562900
2023-09-20,1668400,1729600,586100,593600,448100,760700,677700,518300,672700,4212100,1573100,5939100,626900,293800,973800,665600,154800,2041300,9632400,766900,3837400,1212200,14766600,2490000,1000000,2936300,1053500,36710800,3731900,616200,807700,455500,773500,796800,2054900,3263500,1169400,10120800,286000,11879900
2023-09-21,2337000,2246100,749500,768300,615300,1371700,1194700,656300,660400,3315200,1730300,7150000,843300,464900,1018800,736200,271300,2692500,4944600,1028400,4526700,1675800,15941800,2959600,995700,4252856,1205000,44893000,8675400,873200,1448600,472700,1078900,1201100,2384400,4133200,1276900,18782400,362000,14400600
2023-09-22,1456800,1288100,1275200,612600,731500,1243300,826000,507800,566100,4242600,1617200,5963000,968300,370400,858900,457100,160700,2100800,2562000,994900,4976700,1439800,14644100,2940100,958800,4172724,1156200,47923600,6976500,851100,1660500,436000,1159300,1333400,2339500,6593700,810800,13215000,381400,13197300
2023-09-25,1559200,1788700,1116200,586400,772100,969900,698100,723900,499400,3296400,1490900,5510000,847300,311000,772100,425700,176400,1674900,2694200,577100,6722500,1142900,12358800,3971600,1000000,5315263,1247900,41909100,5307200,669200,1174600,437900,946300,1275500,1891300,5353300,850000,10459500,201300,11316000
2023-09-26,1793800,2295000,1299600,741600,1189600,1483200,800800,1009800,1237100,3789400,1310500,5659200,890000,269800,797000,553300,237100,1996400,4824700,837000,4904800,1375400,11194700,2782400,1000000,4159927,1270600,40228200,5231400,975500,1200000,377000,1852900,1189600,3073000,6022200,1602700,14435700,235500,11805400
2023-09-27,2345900,2245600,1241800,670000,1388500,1800400,940800,938400,499900,3572800,1499200,9124400,706600,386500,739100,526700,243500,1626000,4439800,801700,10211600,1466900,13766300,2860000,1000000,3669089,1869700,44493500,5416500,894300,1313400,488500,1437600,1058300,3133700,4498100,1466100,15711000,295500,23976200
2023-09-28,2008900,2547500,882300,1100200,1393500,1718100,1227200,908800,634100,3364000,1352000,7151800,843000,257200,988600,298400,252200,1755700,5783200,1078900,7861900,1319100,12484800,2379000,1000000,4883866,1232200,42466300,5850100,961300,936000,411800,1907200,2198400,3222500,4676500,1394900,11617200,194800,16808100
2023-09-29,2916900,1969600,996500,695100,1028700,2138500,1018500,962700,622400,3226300,2803000,7395200,733600,362600,1003600,542600,225800,2004800,5703600,827100,7679900,1710200,12270000,2304800,2000000,3640744,1213600,39722100,5295600,1015200,1117900,422900,1142100,2305500,2625300,4737200,1434600,18842400,228500,18810700
2023-10-02,2333300,1949900,935300,1015400,1422300,1438300,1318200,1030900,754900,2634400,2138700,6839600,765600,322100,1095400,482700,280300,1888000,3275300,1187800,7259700,1742300,11792500,2264900,3000000,9823466,1460200,43329800,6159100,1042900,1177700,330200,1568600,1840500,2450700,6121300,1648000,12992700,345700,14395000
2023-10-03,2157600,2514900,859800,1265900,1392500,2332600,856100,851100,548800,3174300,1589200,6168600,551300,415000,743200,522900,365700,2483500,3284400,1072600,5740800,1720200,13604200,3532500,8000000,6428620,1487900,47085000,6352400,1453600,1305600,356600,1027000,1879500,2283800,5370300,1180100,11253300,262300,13297100
2023-10-04,2019500,2304300,829300,1086700,1560600,1320800,919100,643800,690100,2777200,1594500,9664700,715500,348500,1336800,356400,257500,1817500,2637600,969300,4955200,1564000,12100500,2569500,4000000,7799475,1458300,36182100,5468700,1208400,2719800,359100,1069600,2145000,2650400,5523100,1016100,15755700,301600,19622200
2023-10-05,1946200,1948500,1065400,827600,1311200,1192400,1008800,650900,672300,3565300,7595500,8073000,774300,251700,1221200,547100,205200,3170600,3223900,1066200,5993300,1598500,29878100,2233600,3000000,5812799,1215800,39348300,5067200,1241600,1932300,398200,714200,1751500,2440500,4749300,824800,14269500,360800,20128800
2023-10-06,2842600,1834200,1137400,875800,1216700,1328700,855700,719900,953000,6481000,3530200,10187400,907600,435500,1141700,741100,316000,2782900,3511100,1132000,5801100,1260000,30292000,2250800,4000000,5331888,1539200,43339700,4245700,1347700,1556200,423700,880400,1812100,3282300,7547600,1183000,42616200,310100,25363400
2023-10-09,1845000,2607400,1077200,584400,656200,1416400,727300,722100,690300,3983500,2090500,8183500,648200,355600,769400,447200,256600,4866300,2354400,917700,4414100,1188200,15704700,1649600,5000000,2822082,1025100,40967500,3747300,1019500,1886100,275400,638600,1111900,2315200,4819900,1521900,21022500,189100,22369900
2023-10-10,3145500,2484900,1289800,906200,763200,1355000,1286300,620200,749600,4737800,1559400,6512900,824000,474400,934900,651100,354700,3151900,3015800,953700,5273500,1212400,20909700,2209700,4000000,4435844,1264100,36858200,6226300,904000,2128200,416100,889900,1813400,3065000,6791800,1477600,16014300,210800,13892000
2023-10-11,3089800,1777300,1189600,845800,916300,1428100,1103100,632800,568900,3310200,1491000,12570700,750800,343700,915300,472400,230600,2250900,2511500,820500,6922900,1068300,21138900,2178900,3000000,2536955,1258800,37813700,4027300,1014200,1233100,247200,611400,1838300,2650900,3977400,1401200,12026100,349000,57939000
2023-10-12,2704700,3322900,930900,1256300,696500,2367700,1061400,898200,525700,7153500,1777400,7397000,874200,238300,992300,419700,437800,8080400,3921100,1087300,5792400,2032600,19330400,2488500,4000000,2796128,2089400,48132500,4110400,750600,826000,251800,861200,2013500,3412500,6497300,1398900,13514100,289700,31183000
2023-10-13,1937900,2288900,1235200,577400,764500,1560600,1474500,1234000,552800,3898000,1237600,8042800,655300,477300,1257000,526100,274300,7341800,4582800,1098200,5359800,1370800,14494600,2220300,4000000,2809284,1534800,47411500,3230800,1404500,1355100,314100,661900,1174700,2845600,4651400,1371700,13809000,201700,30276500
2023-10-16,2096300,1884300,1238800,551500,948800,1871700,1659000,1268100,659300,6437400,1725600,5446000,651400,589200,1454000,423600,219000,5147300,3361500,1047300,6408100,1408600,12816800,2139900,4000000,3186862,879200,37509900,4545500,1212600,1143500,282000,826700,795900,2248600,3872700,2784400,14348100,393000,18452000
2023-10-17,1910600,1594500,930600,780600,620600,1839600,2125500,924500,677900,10084500,1242200,7538300,664800,350400,1430600,630600,158000,3473700,4172800,801700,12244400,1392100,16457200,1698900,3000000,2535759,1097200,81233300,6089900,1140300,1812800,396500,728100,967000,2235600,3387900,1800700,10893000,322200,19775400
2023-10-18,2047300,5773400,1118300,520600,922500,1870400,1932500,1465600,632900,6058300,1267700,6893500,762100,249000,1606300,329900,234700,2647900,3330000,1145200,9097300,2036600,12809500,2694700,3000000,3214130,1575000,62729400,3930800,1207600,2319700,289400,975900,1485700,2356200,2940800,1608900,10559100,344500,23380300
2023-10-19,2173000,4207900,1043300,471900,799400,1280300,1736100,1142600,677500,8005100,1144800,6580200,761900,361700,1083100,574500,267000,2657000,5314200,1309000,7733800,1696700,16202200,2944200,3000000,3667295,1762300,50123300,4883200,2277800,4053100,428300,899800,1188500,2914700,4249500,1588600,11745900,367400,20972500
2023-10-20,3527100,3655200,1008500,669200,840000,1228000,5591300,1581600,739500,6560000,1133300,7457300,1251000,316800,3286400,776200,224200,3068400,4865300,2513300,7206600,2082700,15674600,2776100,3000000,3056258,1570700,47638100,4963300,1697700,2234200,481600,2062600,1361000,2841300,4213700,1716300,15056700,348400,22439800
2023-10-23,1963700,3210900,846500,722600,585400,1387800,1934100,1148500,584700,4517600,1131400,16232400,1503700,445400,1100400,476600,227700,2984000,3457500,1586600,5874000,2921900,21212700,2322100,4000000,4158014,1807200,47853000,4859100,2436000,1482100,458300,1128500,1293800,2183800,3189800,1212100,17097000,392600,18185000
2023-10-24,1636500,2326400,1100500,673200,509300,1542000,2594700,959700,466000,4163300,1543200,17689900,2283500,439800,1340700,650900,275600,5064600,3698000,2174500,6155300,3814700,25290800,2107500,4000000,7675928,2139300,40146300,4002400,3597000,1573500,638200,1548500,1377200,2292500,2518100,1288300,17535000,281800,16786100
2023-10-25,2306800,2988400,1630800,687300,975200,1143100,2136800,815100,1481300,5355300,1875700,10502400,1192300,340100,1230200,391200,325100,5677100,6472500,2168900,5880800,3675900,16701000,2406200,3000000,4618593,1565100,39837900,3336300,2830900,1133400,911300,1113300,1568900,2006200,4123200,1597900,16621800,572100,22047300
2023-10-26,2494600,2272300,2186400,745100,790400,1372100,1875800,1167600,1207700,6871000,1253100,10830400,1014400,748400,1254200,594800,456900,3609900,11130200,1304400,7612500,3365100,16228400,2855500,4000000,4623975,1891500,54100100,4299200,1702800,1440000,509800,946100,2061700,2156000,3092400,2277200,16220100,1037700,18768300
2023-10-27,2508100,1508000,1586700,648200,846800,1355000,1081600,1511300,1453500,12666500,1758500,24524300,595500,1199100,1281100,706500,409200,2891500,5469200,1118800,11385800,2507300,13626500,2371400,2000000,3962109,1491300,41678400,4107900,1004400,838900,450100,1160900,4369000,2895000,3448200,3215000,13829700,486700,23092000
2023-10-30,2081400,3854400,1683300,668000,712500,1216300,1197700,1499000,1153700,6534000,2633300,13857100,834000,603600,941800,481900,444800,2557100,4204100,921400,8205300,2026100,15014300,2683200,2000000,3161626,1201100,38802800,36132700,988000,1161600,509800,1546500,2767000,3971200,3852700,2038500,12653700,732100,19379900
2023-10-31,6776100,6601200,1358400,871700,1380600,3288700,2585100,1450000,1523200,7591100,2176700,14261300,960600,826600,1384600,1148000,412900,7189300,6591800,1767500,7576900,2835700,16639400,3181200,6000000,5555659,1454300,51796900,18220500,2159700,1970100,843900,1748100,2099300,6214700,5549400,2683200,14168400,674400,22185200
2023-11-01,3770100,4793400,1152100,1121000,1167000,1213400,1747300,1377200,727500,4757700,2423700,10819600,860400,687000,853700,623400,372400,4235700,4750100,931800,5733000,1973700,14110800,3070100,2000000,4181934,1724800,43759300,8149300,1245000,1094200,602500,1411700,1658400,4885900,3081500,1698500,14899500,565500,28984900
2023-11-02,3220400,7173500,1086100,856700,951400,1390500,1093800,2481400,770900,5624700,3970200,11099100,916400,895700,1817800,655000,335900,3305300,3902700,1282000,5349100,2037600,13087200,2220100,2000000,3144404,899800,40917200,9626500,1761100,1622200,722800,3046500,1320800,3462300,3817800,1360000,15492300,500400,25212700
2023-11-03,2707000,4234900,1206700,1011600,762000,1647500,2353100,1470900,672800,4362500,2419500,13153000,709800,379400,1495700,1172800,363800,2215500,3510100,1098400,4925500,2482000,13956500,2755300,1000000,3266396,1174800,42385500,6428700,1329200,1098500,613200,1888400,1598700,2330400,4340100,1323600,17240100,334300,30549000
2023-11-06,2404400,4014100,1335700,1242300,812700,1429700,1170000,956400,454600,4288100,2737400,10634200,859800,282400,1491800,777800,269800,1999100,4597200,1043600,4851400,1603300,12673200,1920400,968600,2578217,1007300,40073300,7734800,1099900,977900,517100,1209300,1083600,2033500,3696200,1473200,14529000,289100,19097300
2023-11-07,2258100,2695000,1101600,4484500,644200,1016900,1056600,1152200,477700,3275000,3485500,15054600,865300,284600,2024300,547700,278500,2129000,3549900,1093600,4840400,1484700,10449300,2150300,907400,2636223,1116200,34316500,5787000,1074700,1521900,486400,908800,1208500,2402100,2859100,1046100,15023400,436000,20272500
2023-11-08,2189300,2398500,744800,2465000,1217200,888000,1041600,850200,265300,3113100,2129100,12654100,1017300,362200,1633000,408300,334600,1894900,3618600,1204200,5460000,1252500,13744000,3077500,1000000,4142466,1184000,34671900,5455100,1341400,1340300,419600,781700,813200,3121100,4514000,1200700,15591900,534100,19184100
2023-11-09,1601200,2744600,832900,1909200,1556600,1093300,766500,951000,419600,2631900,1993100,10359500,838600,278500,1372400,659300,315200,2175000,3412700,1121200,6973600,2289100,12021100,3271000,1000000,2540543,1026600,54049600,5464300,1323800,1170600,350100,1200200,1270800,2397800,5604600,859800,15080100,813900,18380500
2023-11-10,1626400,2647000,846600,1554500,910100,1793000,914000,1711600,482200,3667800,2317900,11988200,700600,333700,1061000,794900,232800,2115500,3179000,1178300,6930700,1319000,11678900,2381500,902400,2864420,915100,42124500,5189600,1328900,1283600,534900,1201200,1098500,1984800,6235800,1967700,14319900,413400,17825500
2023-11-13,1831200,4332900,1036400,1110300,747800,1528300,1194700,974600,464500,2805500,1877200,8747700,762500,357500,1056200,735800,291200,2379100,2647200,747600,5889300,1097900,12798200,3155700,1000000,2551307,733200,38413600,6125100,1170400,1574800,506200,1164900,1115200,1821000,4016000,1257700,15408900,492800,15308400
2023-11-14,2680600,4044100,1191900,1759300,934500,1719900,1412400,1234800,625400,2919900,1723200,11224400,805700,444300,1477700,2030700,295500,3841700,4321900,1021200,6713600,1236700,12697100,4237600,2000000,3972394,1239700,41695400,7029200,1399300,2368000,539500,1674000,2016300,3263900,7656100,1714300,19792500,281600,18260500
2023-11-15,2900100,3351300,1082200,1262000,1282900,1233500,1369800,1076800,512000,4810900,1555000,10052100,1151700,318900,1404800,986200,284500,2059100,4632500,878900,6729100,1966100,10201900,2848500,2000000,4533079,820100,47549700,5937800,1407900,2094200,423500,1243600,1245100,3940500,32230800,1382500,35769900,406800,20137600
2023-11-16,2326000,3561700,833900,1537100,1099300,1873000,950800,1687800,519400,4432800,1620300,14031300,637200,264000,1701700,905100,232500,7867200,3519200,792500,6875600,2568700,16010400,2705700,1000000,3661913,1334800,33975600,7522900,1600700,1274000,384100,1062300,956500,3850700,12033200,1344400,97658700,357600,22469100
2023-11-17,1831100,2016300,669800,1537400,1112000,3361200,819200,1154400,614000,3231700,1447800,11075600,788900,280400,1276800,1367000,207200,3708400,4426500,1251700,7023300,1934100,14475800,2216300,2000000,9073693,983100,32520500,7215100,1496300,961700,372500,1647100,1013300,3271300,5982500,847400,42487800,353900,22984900
2023-11-20,2403200,2915700,895200,1540100,1214600,1791200,1089200,853000,592500,3150200,1304500,8062400,733800,332400,1356100,643800,198300,2797200,3658500,942800,8851700,1733200,13051000,3159700,2000000,3986627,856600,41412000,4947400,1192600,902100,353100,1510400,1113600,3160400,5810200,1302500,26663100,275400,17458800
2023-11-21,1924800,2553500,497200,1245200,1313400,1877000,953700,1198700,418100,3669500,1516700,6783300,758700,258000,1262900,544700,192800,8459100,2859500,1052600,5916300,1500800,13891600,5880600,2000000,3239605,1021800,56574700,5302100,908900,982700,325000,1059400,1041300,2568700,4057900,1286200,29382300,566500,14989000
2023-11-22,1621300,2590700,654900,1004800,1452100,896000,624200,1064000,280100,3217300,1201400,7216100,546400,197200,981100,405100,160200,3400000,3044700,931500,4633500,1427200,11320600,3232400,1000000,2863463,695000,89942000,3993600,722200,734300,404100,977600,1114400,2398800,3587900,1267500,26416500,502000,18072000
2023-11-24,895100,1429500,238200,399800,732400,585700,295800,405700,178300,1150400,442400,3861000,264900,76600,517500,856500,88000,1191400,1799200,284800,3351400,666500,4816000,1322200,553500,1267640,435100,29464500,2454200,335400,355900,280800,404200,643800,1023900,1863100,660200,13975200,114800,9480800
2023-11-27,2021500,4314700,580300,1159000,1319200,1279600,851100,895300,334900,3706600,1048700,9850800,515800,334400,1422400,1069600,240800,3757500,4053100,777800,6449700,1387400,16246500,2345700,1000000,3939504,1349400,39566200,4751900,1687700,1161000,589300,1326900,1525700,2146500,3736700,1202600,23393700,339900,18013500
2023-11-28,2181200,2438800,583200,893800,1151000,1206600,850700,1150200,685200,3471200,1299300,9746500,1071400,437800,1595400,566600,464500,5487500,2666200,971100,5909000,1802400,13739600,2651100,2000000,5184182,1472500,40149100,6855800,1265200,1619700,434400,1134400,1178500,2267800,3804900,1237800,23535000,468200,20629500
2023-11-29,2158200,2546400,641600,1096200,1329700,1116500,908200,1131400,582400,4010200,1261100,16417100,749700,315700,1429600,653600,308500,8596600,3568900,698500,5190000,1657500,11263600,2119000,2000000,3087594,1252600,38200500,5561500,1480300,1252900,377300,946800,1066100,2244900,2918900,1404500,29896500,378300,26802100
2023-11-30,6219400,4047900,955500,2341800,10055800,2725000,1385300,3134900,713900,7148500,1495200,16276000,1080100,583500,4836400,975600,365000,7201800,6740600,2014400,12481900,2741400,22727500,3812100,2000000,7190950,5483700,52624700,10126200,2237400,2751100,1441800,1666000,1162100,4219300,5759500,2393000,29925900,640500,29254700
2023-12-01,2016200,2803400,696600,1706200,1687300,1731100,986900,871300,473900,3488400,1259100,11905500,863600,452200,1352200,722700,281400,2968600,4871000,774300,10342500,1801200,15369600,2965600,2000000,3329425,2038800,36880900,6196400,1105400,1553500,608600,1974400,1196900,2985100,4593700,1444300,39273600,271800,17843200
2023-12-04,2217300,3416700,1238800,1782300,1363300,1426400,1123200,1941200,596400,4154400,1101300,11842800,726500,595300,2194700,662400,178300,2454900,5779000,807200,8920300,1693500,14942200,3429700,2000000,6016119,1580600,43754300,7323500,1597700,2813400,486600,1513400,1373700,2963100,7625100,1002900,24883200,435700,21523900
2023-12-05,3017900,4357500,874500,2196300,1046000,1604000,787900,1114900,489400,4075300,1112400,9597600,680500,374900,1492400,836700,165500,2153100,4556700,686600,7268200,2001900,11891500,2552100,1000000,3675786,1476700,37171800,7666100,1048500,1902500,343300,1661200,1398800,2828000,2997800,966200,21883800,366200,22250300
2023-12-06,1827900,5036100,820600,1313000,932100,4763500,851500,954300,444900,3595400,1174700,18079700,565200,588300,1191100,418300,212400,3016700,3555900,1040400,6642900,2415600,14868500,2595400,1000000,4285029,1532000,38059000,11296300,952600,1992000,351400,1475600,1058000,1935500,3894200,1891300,26447400,276100,31154800
