,,,,,,,,,,,,,,,포트폴리오,,,,,
,,,,,,,개별주식,,,,,,,,투자비중* 평균수익률,,,,,
Date,ABBV,ABT,ADM,ADP,AFL,,기초통계,ABBV,ABT,ADM,ADP,AFL,,,ABBV,ABT,ADM,ADP,AFL,계
2022.11.1,0.112159039,0.092456048,0.005361802,0.092842346,0.104745865,,,,,,,,,,,,,,,
2022.12.1,0.002667858,0.020542779,-0.043634731,-0.095706788,0.005995669,,,,,,,,,,,,,,,
2023.1.1,-0.085762028,0.006922467,-0.107700655,-0.050053815,0.021684682,,,,,,,,,,,,,,,
2023.2.1,0.051526117,-0.075707368,-0.039227551,-0.026526568,-0.072789136,,,,,,,,,,,,,,,
2023.3.1,0.035542468,-0.004522205,0.006231735,0.012783076,-0.04763193,,,,,,,,,,,,,,,
2023.4.1,-0.051766231,0.090953933,-0.019834204,-0.006216887,0.08260993,,,,,,,,,,,,,,,
2023.5.1,-0.078684822,-0.072058048,-0.095158825,-0.050045458,-0.080744398,,,,,,,,,,,,,,,
2023.6.1,-0.023412476,0.068823584,0.075862666,0.051677133,0.094010574,,,,,,,,,,,,,,,
2023.7.1,0.110220269,0.021188787,0.124404307,0.13151678,0.036389592,,,,,,,,,,,,,,,
2023.8.1,-0.006623647,-0.07128808,-0.066619441,0.029725847,0.030826617,,,,,,,,,,,,,,,
2023.9.1,0.014289459,-0.058795058,-0.043862721,-0.055103848,0.035073547,,,,,,,,,,,,,,,
2023.10.1,-0.052864549,-0.023747893,-0.051047511,-0.088403158,0.017719921,,,,,,,,,,,,,,,
2023.11.1,0.018665913,0.109120142,0.030180313,0.053615559,0.058891192,,,,,,,,,,,,,,,
2023.12.1,0.088348857,0.055422374,-0.014407854,0.013265528,0.002632517,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
